08:08:2023 14:28:49,0.58,29343.7,29346.63,29343.7,29345.01,6.96061,0,0,0.4202399999999888,50.42636,[5.21024901],[0.00895327],,-0.006119999999997526,0.0,-0.0061010453467538195,8.302435398101807,5.0
08:08:2023 14:29:06,0.58,29340.68,29340.69,29340.68,29340.69,0.62131,1,0,0.43266699999999103,50.42024000000001,[-2.85880226],[-0.00491268],,0.012427000000002226,0.015993609349235643,-1.7184414264403275e-05,50.636030435562134,65.0
08:08:2023 14:30:36,0.58,29344.39,29350.0,29344.39,29346.0,8.30498,0,0,0.426002999999994,50.43266700000001,[5.21024901],[0.00895409],,-0.006663999999997031,1.7185527774279092e-05,-0.00673762918783917,20.546208381652832,8.0
08:08:2023 14:30:50,0.58,29344.39,29350.0,29342.08,29342.09,9.72412,0,1,0.45270999999999256,50.426003000000016,[5.21024901],[0.0089541],SELL,0.026706999999998513,0.03300065810577856,0.0,7.070042133331299,52.0
08:08:2023 14:32:02,0.58,29322.91,29326.38,29322.9,29326.37,11.95873,1,0,0.4494289999999921,50.45271000000002,[-2.72857798],[-0.00469421],,-0.0032810000000004945,1.7203865601645545e-05,-0.003337771864617111,54.44074082374573,9.0
08:08:2023 14:32:18,0.58,29322.91,29326.38,29322.9,29324.44,15.15396,1,0,0.45209799999999156,50.449429000000016,[-2.72857798],[-0.00469421],,0.002668999999999505,0.006123839581289762,-1.720389074635876e-05,39.19508767127991,62.0
08:08:2023 14:33:42,0.58,29327.99,29328.0,29326.0,29326.0,3.22368,0,1,0.4530499999999938,50.452098000000014,[5.21024901],[0.00896365],SELL,0.0009520000000022263,0.005333766571516686,-1.7203873964417286e-05,14.36044430732727,58.0
08:08:2023 14:35:05,0.58,29325.44,29325.44,29325.43,29325.43,10.10991,0,1,0.4464709999999955,50.45305000000002,[5.21024901],[0.00896399],SELL,-0.006578999999998268,0.0,-1.720453298976041e-05,51.5535364151001,3.0
08:08:2023 14:35:12,0.58,29325.44,29329.31,29325.43,29329.3,11.86831,1,0,0.495277999999994,50.446471000000024,[-2.72857798],[-0.00469316],,0.04880699999999851,0.052748864431200186,0.0,45.054845094680786,95.0
08:08:2023 14:37:21,0.58,29350.0,29360.0,29349.99,29358.0,12.85584,1,0,0.491877999999994,50.49527800000002,[-4.12349626],[-0.00709235],,-0.0034,-0.0034402015260934747,-0.0034402015260934747,35.836390256881714,1.0
08:08:2023 14:37:25,0.58,29350.0,29360.0,29349.99,29356.0,14.26074,1,0,0.490177999999994,50.49187800000002,[-4.12349626],[-0.00709235],,-0.0017,0.0,-0.0017028425205810132,31.406055688858032,5.0
08:08:2023 14:37:35,0.58,29350.0,29360.0,29349.99,29355.0,17.49857,1,0,0.473177999999994,50.49017800000002,[-4.12349626],[-0.00709235],,-0.016999999999999998,1.719985038053743e-05,-0.017205717498722108,21.859959840774536,16.0
08:08:2023 14:37:59,0.58,29350.0,29360.0,29345.0,29345.01,24.48261,1,1,0.4645759999999918,50.47317800000002,[-1.18866619],[-0.0020445],SELL,-0.008602000000002226,1.719992434551737e-05,0.0,57.78004240989685,15.0
08:08:2023 14:38:22,0.58,29345.0,29350.07,29345.0,29350.06,37.87126,1,0,0.46574899999998953,50.464576000000015,[-1.84851269],[-0.00317834],,0.0011729999999977735,0.0067563484105572945,0.0,34.59869742393494,17.0
08:08:2023 14:38:48,0.58,29345.0,29353.99,29345.0,29350.67,46.31872,1,0,0.49580499999999,50.46574900000001,[-1.87230511],[-0.00321925],,0.030056000000000492,0.04179852504408811,0.0,8.914629459381104,61.0
08:08:2023 14:40:14,0.58,29357.92,29375.0,29357.91,29368.0,13.98638,1,0,0.4942239999999895,50.49580500000001,[-7.42581833],[-0.01276807],,-0.0015810000000004948,1.719415275053267e-05,-0.0015991073896719935,43.12541651725769,19.0
08:08:2023 14:40:41,0.58,29357.92,29375.0,29357.91,29367.07,18.90521,1,0,0.491843999999987,50.49422400000001,[-8.80231063],[-0.01513484],,-0.002380000000002474,1.719415890523914e-05,-0.002390102029306681,15.357143640518188,7.0
08:08:2023 14:40:54,0.58,29357.92,29375.0,29357.91,29365.68,22.97268,1,0,0.48356499999998875,50.49184400000001,[-6.72539224],[-0.01156375],,-0.008278999999998269,0.0005502073854112003,-0.006190659462814846,3.2285315990448,25.0
08:08:2023 14:41:30,0.58,29365.68,29366.0,29360.81,29360.81,10.22501,0,1,0.481541999999991,50.483565000000006,[5.21024901],[0.00895861],SELL,-0.0020229999999977735,-1.719419450543924e-05,-1.719419450543924e-05,26.668291568756104,4.0
08:08:2023 14:41:38,0.58,29365.68,29366.0,29360.81,29362.0,13.22763,1,1,0.48009699999999345,50.481542000000005,[-2.72857798],[-0.00469119],SELL,-0.0014449999999975262,-inf,inf,18.927470445632935,1.0
08:08:2023 14:41:42,0.58,29365.68,29366.0,29360.81,29365.98,16.66922,1,0,0.477053999999992,50.48009700000001,[-2.72857798],[-0.00469042],,-0.003043000000001484,1.7189986447003543e-05,-0.003077196191348854,15.093379735946655,10.0
08:08:2023 14:41:58,0.58,29365.68,29366.0,29353.04,29353.04,35.4931,1,1,0.4742319999999922,50.47705400000001,[-0.30499165],[-0.00052448],SELL,-0.0028219999999997527,0.0,0.0,59.05558395385742,3.0
08:08:2023 14:42:05,0.58,29353.05,29354.7,29353.04,29354.69,3.16488,0,0,0.48325899999999444,50.47423200000001,[4.42460658],[0.00760794],,0.009027000000002226,0.012566127509027525,0.0,52.153841495513916,71.0
08:08:2023 14:43:42,0.58,29358.0,29362.0,29357.99,29360.0,8.6472,0,0,0.48060699999999223,50.48325900000001,[5.21024901],[0.0089588],,-0.0026520000000022264,1.7194564644875498e-05,-0.002682495529056249,14.421270608901978,10.0
08:08:2023 14:43:59,0.58,29358.0,29362.0,29355.11,29355.11,10.18069,0,1,0.4757109999999905,50.480607000000006,[5.21024901],[0.00895982],SELL,-0.004896000000001731,0.000722264651409894,-1.7196525509662207e-05,57.83754897117615,40.0
08:08:2023 14:44:56,0.58,29355.11,29358.0,29354.69,29358.0,13.88388,1,0,0.47939999999998756,50.475711000000004,[-2.72857798],[-0.00469129],,0.003688999999997031,0.005587162016262932,-1.719317670995879e-05,1.1641380786895752,18.0
08:08:2023 14:45:23,0.58,29358.0,29361.25,29357.99,29360.16,6.80481,0,0,0.47686699999998483,50.4794,[5.21024901],[0.00895807],,-0.002533000000002721,1.7193156576382122e-05,-0.00173656914453992,33.94901490211487,5.0
08:08:2023 14:45:32,0.58,29358.0,29361.25,29357.99,29358.67,9.14285,0,0,0.46938699999998856,50.476867,[5.21024901],[0.00895807],,-0.007479999999996289,-0.006069919629405319,-0.006069919629405319,24.428930282592773,1.0
08:08:2023 14:45:37,0.58,29358.0,29361.25,29354.0,29354.01,11.95703,1,1,0.4694209999999831,50.469387000000005,[-2.72857798],[-0.00469134],SELL,3.399999999455758e-05,0.006895476724699122,0.0,20.13979148864746,20.0
08:08:2023 14:46:05,0.58,29352.31,29354.0,29350.0,29353.99,4.83256,0,0,0.4637939999999809,50.469421,[5.21024901],[0.00895818],,-0.005627000000002226,1.7193370917735677e-05,-0.0027166997592391264,51.45397329330444,17.0
08:08:2023 14:46:33,0.58,29352.31,29354.0,29350.0,29350.67,8.98201,0,1,0.4683499999999752,50.46379399999999,[5.21024901],[0.00895819],SELL,0.00455599999999431,0.009750543942065492,-1.7193398589157326e-05,24.221954345703125,61.0
08:08:2023 14:47:56,0.58,29350.68,29350.68,29345.0,29347.98,16.96433,1,1,0.4683159999999744,50.46834999999999,[-2.72857798],[-0.00469221],SELL,-3.400000000074214e-05,0.006483925772751149,-3.43930421160567e-05,0.6153697967529297,35.0
08:08:2023 14:48:45,0.58,29347.98,29348.0,29344.21,29347.99,8.1206,0,1,0.46489899999997714,50.46831599999999,[5.21024901],[0.00895981],SELL,-0.0034169999999972786,0.0,-1.719650946978379e-05,11.359134674072266,6.0
08:08:2023 14:48:56,0.58,29347.98,29350.67,29344.21,29350.67,10.44244,0,0,0.4637769999999774,50.46489899999999,[5.21024901],[0.00895839],,-0.0011219999999997525,0.002802430656883835,-0.0007221491326278948,0.5536997318267822,52.0
08:08:2023 14:50:08,0.58,29352.3,29352.3,29350.01,29350.01,1.36444,1,1,0.45701099999997197,50.463776999999986,[-2.85880226],[-0.00491536],SELL,-0.006766000000005442,0.0,-1.7193779428525366e-05,48.710265159606934,11.0
08:08:2023 14:50:26,0.58,29352.3,29355.0,29350.01,29355.0,7.76102,1,0,0.4780059999999695,50.45701099999998,[-2.85880226],[-0.00491387],,0.020994999999997526,0.03519478842361712,0.0017016098210307588,30.868001699447632,51.0
08:08:2023 14:51:38,0.58,29357.68,29375.5,29357.68,29366.0,17.20146,1,0,0.5496949999999665,50.47800599999998,[-2.72857798],[-0.00469023],,0.07168899999999703,0.07094340043724089,0.0,18.866782188415527,19.0
08:08:2023 14:52:06,0.58,29372.0,29419.51,29372.0,29403.63,148.59959,1,0,0.5460059999999634,50.54969499999998,[-1.85911244],[-0.00319612],,-0.0036890000000032157,1.7191645317351336e-05,-0.0037136694593839217,50.91333198547363,2.0
